accountNumber,bankCode
"86715038","0022"
"65220130","0063"
"98454946","0036"
"90750253","0001"
"82068864","0061"
"02858068","0070"
"72289054","0050"
"69105926","0076"
"00026153","0079"
"96272598","0048"
"29517745","0019"
"38072851","0019"
"18428989","0042"
"35835804","0007"
"48689753","0011"
"08571835","0061"
"63299555","0018"
"74727125","0055"
"83132040","0048"
"46442755","0010"
"86156610","0003"
"42072811","0005"
"53935690","0061"
"37216527","0075"
"27934493","0032"
"62300503","0032"
"07303799","0074"
"02360163","0010"
"05638231","0064"
"10414345","0053"
"78793727","0056"
"66850366","0059"
"12979798","0065"
"64582904","0006"
"30735227","0010"
"15275882","0074"
"60037705","0054"
"88036267","0017"
"45174419","0062"
"88624530","0051"
"99135026","0013"
"57999989","1015"
"02493780","0056"
"69040819","0013"
"56065487","0018"
"81941913","0061"
"92763009","0006"
"08082395","0063"
"69171567","0068"
"17596708","0018"
"36855371","0017"
"58762848","0016"
"56269307","0056"
"12467511","0070"
"03764057","0097"
"82506484","0078"
"45551005","0064"
"76548258","0013"
"12930480","0056"
"17715561","0032"
"89628803","0043"
"68755183","0020"
"45226785","0011"
"74722801","0070"
"91078654","0075"
"98823845","0018"
"84797450","0059"
"52295679","0054"
"00213656","0050"
"26283943","0013"
"03101626","0051"
"02223530","0013"
"74021580","0045"
"56612524","0063"
"34790266","0069"
"00953344","0078"
"57594670","0078"
"83554403","0007"
"56936463","0078"
"36881568","0068"
"69903947","0036"
"74037882","0010"
"46269905","0006"
"98047147","0054"
"62724321","0053"
"77230172","0056"
"58370922","0003"
"07416458","0045"
"87507047","0002"
"96234462","0045"
"11320538","0045"
"53545157","0053"
"49502246","0097"
"61096643","0048"
"25127072","0054"
"59256330","0050"
"97364969","0062"
"68370307","0032"
"22189739","0078"
"85588779","0063"
"87435696","0012"
"08909638","0016"
"42367319","0017"
"23059955","0079"
"71055691","0021"
"03782343","0020"
"04733382","0006"
"79559395","0007"
"33681443","0018"
"83765190","0022"
"64617744","0012"
"12793716","0063"
"16964379","0035"
"21932965","0059"
"71679834","0013"
"11007049","0010"
"50052185","0021"
"66484712","0076"
"49336402","0035"
"85904209","0097"
"61175381","0048"
"12623128","0076"
"15580096","0079"
"28421591","0006"
"16919803","0061"
"50105550","0021"
"27187792","0023"
"21209504","0022"
"51069277","0078"
"24511511","0068"
"87894888","0089"
"95417992","0023"
"06143349","0042"
"78819854","0042"
"99640162","0138"
"87091078","0005"
"98216452","0036"
"46525989","0043"
"04529462","0036"
"72320946","0066"
"64995618","0054"
"70191320","0007"
"84669436","0064"
"16613810","0078"
"13506825","0019"
"17215908","0065"
"63975704","0056"
"45073783","0005"
"19670489","0032"
"48103205","0066"
"11805909","0021"
"24054554","0076"
"62161074","0059"
"40858234","0017"
"55927317","0012"
"71512988","0020"
"21312946","0032"
"77423319","0018"
"76634204","0006"
"87226778","0138"
"62329300","0050"
"60952137","0042"
"86812039","0045"
"43919500","0012"
"85024598","0022"
"57415970","0022"
"03292291","0089"
"81239909","0016"
"30057908","0048"
"81706689","0138"
"52162916","0089"
"27019167","0051"
"41178418","0062"
"42594029","0005"
"84825886","0003"
"33567022","0079"
"97234991","0011"
"70752304","0023"
"85522462","0089"
"84343923","0075"
"72341958","0061"
"33542139","0017"
"80200879","0065"
"99371729","0021"
"43500432","0042"
"83623355","1015"
"43149826","0089"
"25020765","0064"
"32435060","0005"
"85448831","0074"
"01398693","0023"
"88765422","0045"
"68193384","0043"
"38313592","0078"
"52961314","0007"
"02245318","0075"
"60695183","0016"
"37679212","0032"
"53275946","0061"
"15312371","0035"
"27632214","0020"
"76600662","0078"
"92873660","0062"
"65405752","0001"
"48387513","0043"
"52041670","0021"
"15978254","0017"
"83898539","0061"
"58240342","0069"
"80494213","0097"
"52668987","0003"
"40574604","0070"
"92319814","0020"
"19911817","0003"
"92276339","0006"
"60344177","0062"
"97243183","0020"
"98839915","0010"
"58338690","0056"
"26862344","0064"
"14211289","0138"
"07290084","0017"
"11511579","0006"
"87207567","0045"
"54510639","0089"
"13195993","0013"
"06923168","0011"
"30437316","0056"
"86670665","0007"
"09751646","1015"
"96621314","0054"
"98957776","0048"
"36157535","0062"
"35794436","0062"
"79724802","0061"
"80399146","0138"
"23507175","0001"
"54743349","0062"
"36941277","0068"
"34630544","0016"
"04653267","0074"
"07391204","0035"
"93788311","0069"
"92347419","0032"
"61243342","0089"
"06781214","0078"
"78042728","0075"
"67545681","0070"
"51536363","0048"
"41418550","0074"
"07395236","0036"
"35667573","0061"
"88692773","0032"
"54128932","0059"
"16882047","0066"
"52278133","0055"
"30088348","0055"
"73649870","0075"
"98627084","0043"
"57855879","0043"
"61245425","0066"
"73012770","0055"
"99964656","0021"
"51185124","0051"
"20530134","0074"
"31919440","0050"
"00106815","0045"
"52211816","0036"
"89839828","0035"
"39928534","0138"
"52195831","0056"
"63359346","0068"
"83852043","0011"
"65176762","0074"
"52201866","0078"
"84711916","0042"
"80682080","0068"
"50373478","0068"
"68038336","0019"
"67379005","0013"
"45103044","0066"
"18429663","0001"
"92007467","0019"
"46083077","0075"
"17680706","0010"
"61636604","0138"
"69024771","0076"
"89460262","0010"
"64623361","0010"
"43953624","0012"
"66744242","1015"
"96849708","0011"
"33755790","0079"
"08627833","0022"
"48630879","0070"
"08301876","0001"
"82917232","0036"
"23932242","0078"
"11100058","0021"
"17113237","0043"
"04364512","0005"
"90953390","0070"
"74558870","0020"
"08270296","0019"
"00004756","0003"
"46688419","0012"
"19122938","0021"
"12553660","0035"
"91309183","0068"
"77212959","0051"
"97050443","0023"
"21720332","0079"
"68158998","0016"
"34761430","0035"
"70607391","0032"
"68298007","0097"
"69762770","0079"
"70988566","0022"
"04964704","0062"
"96185416","0005"
"51600614","0056"
"46992903","0089"
"33532563","1015"
"69566498","0074"
"25357698","0051"
"47893965","0022"
"80165128","0061"
"45014143","0070"
"25968089","0011"
"17686934","0079"
"10423248","0074"
"08920548","0007"
"00804277","0013"
"25741816","0036"
"00060009","0002"
"58507834","0023"
"53222582","0017"
"41334210","0050"
"15738941","0018"
"31678287","0054"
"08875617","0068"
"01558967","0062"
"82594444","0011"
"71588366","0061"
"36828438","0007"
"42366240","0035"
"76174758","0078"
"70326174","0097"
"79748168","0054"
"76906667","0003"
"32631260","0076"
"27212998","0138"
"20451972","0023"
"50418573","0069"
"47625608","0054"
"03023265","0035"
"27977220","0006"
"06484964","0043"
"61099158","0035"
"40068135","0068"
"52042392","0078"
"47330647","0138"
"54716594","0062"
"50707650","0066"
"51883230","0017"
"93976141","0036"
"26824092","0097"
"33439993","0022"
"08113732","0001"
"69061270","0061"
"18641956","0001"
"41343481","0042"
"74081399","0138"
"15296652","0045"
"81954275","0035"
"96914338","0079"
"16579242","0065"
"35874247","0050"
"89980042","0074"
"12129910","0070"
"59436664","0138"
"57741871","0022"
"89485314","0063"
"15183877","0010"
"94602699","0048"
"52478145","0011"
"83020741","0023"
"79400252","0076"
"46600685","0089"
"19149432","0056"
"74144949","0043"
"64630703","0064"
"70245347","0054"
"61424214","0035"
"00360797","0050"
"31364258","0062"
"20879249","0013"
"49535177","0010"
"74722719","0007"
"55667456","0064"
"32677275","0063"
"50441343","0055"
"66982828","0070"
"94238681","0010"
"23603116","0061"
"11036769","0076"
"18880401","0062"
"14493108","0079"
"31104141","0022"
"45040384","0017"
"49994433","0042"
"40060886","0053"
"72204768","0076"
"96622924","0005"
"41579022","0074"
"29704110","0074"
"88546608","0006"
"53986678","0076"
"89543209","0068"
"19934813","0048"
"81777554","0048"
"80404435","0032"
"92442392","0012"
"68366639","0007"
"03453251","0005"
"62937494","0043"
"24556066","0032"
"99569222","0063"
"00012805","0089"
"49093706","0016"
"79472010","0062"
"66438111","0065"
"79661159","0013"
"27869748","0006"
"05645175","0068"
"98307259","0079"
"15414017","0003"
"02770576","0020"
"06325083","0061"
"03739045","0070"
"79135355","0036"
"66516223","0063"
"25124221","0003"
"50794848","0022"
"98990304","0019"
"79432979","0070"
"06251443","0043"
"13864108","0012"
"27284682","0056"
"99357809","0012"
"33667329","0059"
"23060455","0003"
"49700554","0018"
"48003407","0051"
"16763827","0022"
"17886588","0019"
"14511684","0066"
"01305769","0048"
"00991076","0021"
"78546137","0001"
"38149936","0048"
"13296759","0023"
"28381133","0079"
"87449793","0053"
"71611757","0023"
"68245959","0053"
"76580438","0022"
"17001556","0017"
"27609276","0007"
"85820777","0054"
"13050849","0066"
"37301265","0054"
"77043089","0069"
"41425473","0045"
"42621622","0022"
"92536231","0097"
"20956026","0010"
"48565023","0076"
"63774468","0017"
"90234153","0075"
"66042405","0061"
"52011101","0138"
"01336546","0076"
"34317971","0050"
"21006824","0054"
"70846640","0054"
"89195700","0006"
"62949633","0078"
"83477120","0001"
"50166408","0017"
"89588634","0050"
"48480910","0056"
"14472143","0010"
"15845663","0066"
"41003425","0005"
"32615890","0079"
"01819623","0012"
"54269252","0020"
"49060581","0006"
"14649737","0002"
"38662160","0078"
"70717005","0069"
"59634858","0045"
"90848655","0018"
"87651276","0059"
"98061862","0036"
"63579783","0020"
"56285532","0064"
"54907426","0011"
"28469035","0056"
"97267710","0079"
"72721181","0068"
"53729894","0064"
"01183677","0062"
"61166050","0013"
"18022840","0068"
"47125015","0021"
"25520524","0045"
"05461668","0097"
"12219865","1015"
"92745104","0079"
"46938396","0056"
"18184114","0035"
"07020291","1015"
"22215315","0017"
"69693475","0010"
"90283837","0036"
"66911944","0022"
"36457119","0012"
"59268885","0011"
"07346777","0056"
"40104731","0061"
"42585986","0056"
"69420501","0097"
"74175819","0056"
"14171733","0042"
"32834519","0018"
"83623524","0011"
"64982811","0061"
"85635384","0074"
"14241273","0022"
"88154153","0070"
"56988731","0021"
"19463596","0075"
"22642672","0068"
"18402099","0050"
"36367322","0022"
"13120861","0066"
"74086585","0036"
"33057008","0021"
"04865502","0035"
"92460897","0074"
"60785330","0079"
"50615417","0005"
"90864480","0061"
"69099058","0079"
"21819841","0019"
"11200396","0054"
"31785777","0010"
"54069185","0017"
"56884888","0036"
"79785050","0006"
"31784534","0036"
"35959149","0006"
"91413577","0050"
"31884942","0061"
"52745857","1015"
"63218469","0021"
"00475559","0074"
"39808325","0011"
"86790598","0006"
"86743010","0075"
"70049172","0021"
"22374752","0074"
"95946222","0066"
"13196419","0053"
"64330900","0001"
"93798098","0078"
"92163598","0053"
"99614535","0019"
"65391859","0002"
"86965961","0074"
"04794000","0068"
"55301548","0050"
"29991233","0001"
"63448733","0032"
"88791002","0053"
"78062674","0068"
"04203806","0017"
"45991876","0063"
"22221223","0076"
"37203071","0053"
"73830363","0001"
"30801926","0089"
"01577088","0010"
"06666799","0023"
"29180163","0062"
"23416725","0036"
"74020404","0050"
"74752725","0061"
"70418659","0064"
"52134807","0020"
"49204996","0018"
"46118770","0059"
"81720742","0066"
"31942535","0075"
"01856435","0089"
"10499887","0001"
"17525095","0019"
"83480027","0069"
"73362983","0035"
"49588296","0016"
"06010122","0022"
"28661248","0019"
"70644335","0032"
"34375413","0007"
"76884163","0076"
"23461033","0022"
"04176735","0068"
"34037740","0097"
"08208241","0045"
"16363211","0056"
"14220080","0076"
"05555374","0006"
"16080750","0061"
"10323677","0019"
"91278588","0018"
"62150286","0078"
"07989721","0003"
"14632613","0006"
"65473453","0018"
"74368458","0078"
"94367063","0062"
"08113853","0013"
"86765210","0001"
"53855962","0076"
"25194450","0043"
"94275470","0061"
"70981002","0032"
"85010585","0066"
"63770680","1015"
"78851304","0055"
"04905185","0020"
"45534992","0054"
"56116192","0051"
"00178056","0003"
"66160335","0020"
"44604442","0035"
"39392768","0011"
"24284211","0064"
"43796777","0001"
"31341964","0036"
"13445718","0079"
"18048611","0055"
"84569732","0018"
"91801336","0065"
"48897209","0075"
"00910828","0064"
"90073095","0005"
"51866661","0032"
"64006508","0007"
"60607046","0053"
"60209439","0097"
"53728462","0062"
"44326739","0068"
"73483638","0016"
"54134645","0076"
"41479919","0021"
"04484433","0017"
"22180653","0003"
"49157305","0001"
"29477895","0007"
"06925577","0055"
"22596164","0006"
"06055611","0019"
"21206947","0054"
"63716641","0089"
"16238561","0048"
"77184775","0022"
"19187463","0010"
"05818836","0036"
"30345861","0013"
"08742195","0043"
"60110830","0005"
"46885763","0017"
"21261525","0020"
"75578934","0032"
"33465476","0055"
"62648676","0012"
"51502533","0018"
"33440951","0070"
"02670050","0012"
"32920651","0002"
"44882234","0035"
"50643842","0036"
"27078035","0064"
"87001618","0089"
"41290260","0005"
"12429024","0050"
"98334503","0048"
"25997986","0063"
"60869218","0006"
"85240398","0075"
"08217349","0066"
"32235223","0007"
"58350095","0021"
"99099362","0097"
"66247111","0020"
"88758028","0075"
"90522640","0007"
"51736845","0010"
"66998371","0053"
"64629310","0019"
"90431764","0053"
"05102607","0012"
"88868760","0019"
"01964546","0064"
"03577609","0006"
"04831080","0065"
"99779898","0064"
"98493787","0070"
"98703156","0011"
"63122182","0051"
"32194471","0013"
"12654587","0003"
"36111120","0043"
"40569228","0013"
"04404803","0068"
"35164074","0036"
"47794639","0018"
"59342115","0016"
"31442918","0076"
"50307204","0055"
"94277933","0050"
"52364540","0069"
"62495373","0097"
"15109404","0053"
"40534493","0078"
"75926785","0007"
"27111181","0053"
"28253688","0045"
"57330654","0079"
"17427167","0042"
"76118828","0068"
"41530187","0021"
"10753312","0075"
"98179533","1015"
"58590543","0054"
"04571470","0075"
"24054291","0012"
"06563962","0097"
"30123376","0017"
"37787612","0066"
"26649362","0068"
"44693731","0051"
"02160972","0063"
"71125570","0020"
"33475333","0035"
"69101485","0023"
"75064623","0076"
"53779788","0138"
"11501398","0079"
"78499081","0064"
"53226061","0054"
"49501602","0019"
"75164200","0062"
"61405335","0021"
"59294097","0064"
"57676603","0097"
"78002855","0043"
"11944231","0016"
"95394160","0042"
"17541402","0001"
"63002199","0006"
"78164514","0068"
"85451229","0035"
"43734909","0023"
"28220820","0078"
"56740565","0059"
"13510992","0051"
"01161095","0019"
"21472107","0076"
"79558084","0006"
"79288093","0022"
"20443248","0066"
"01884153","0020"
"85353234","0020"
"47960216","0003"
"11251191","0048"
"24778505","0013"
"87765592","0065"
"98128667","0089"
"66884552","0075"
"97271650","0068"
"06206974","0018"
"31127788","0074"
"85049626","0138"
"10372829","0062"
"01840352","0076"
"33290762","0055"
"45651037","0005"
"46097553","0066"
"23450746","0032"
"01954417","1015"
"42750185","0051"
"18511043","0066"
"60616975","0069"
"06741299","0013"
"77583027","0007"
"69164653","0078"
"00308647","0050"
"57250028","0063"
"07403299","0074"
"58346147","0061"
"29300140","0056"
"00885963","0001"
"76291428","0061"
"64207053","0076"
"50419091","0006"
"65020409","0018"
"16837474","0005"
"87598104","0068"
"53633839","0070"
"15071135","0061"
"65955549","0005"
"40051213","0022"
"41201610","0035"
"34514796","0035"
"10233321","0054"
"73627198","0097"
"29747182","0013"
"05110987","0011"
"22241900","0054"
"48908063","0066"
"14807810","0048"
"40790373","0045"
"06394224","0018"
"11742759","0043"
"91720780","0089"
"87565057","0063"
"11452204","0045"
"55366157","0035"
"09931684","0019"
"38392429","0032"
"37866692","0036"
"63158582","0056"
"95228319","0048"
"97693601","0065"
"61890426","0138"
"41452468","0036"
"87523551","0013"
"62531857","0050"
"82366970","0138"
"74565568","0055"
"64618350","0053"
"43365375","0053"
"84336387","0065"
"09613910","0069"
"13323141","0068"
"65382563","0002"
"93844930","0022"
"58105935","0010"
"44227920","0055"
"93354231","0018"
"25366675","0017"
"13132431","0066"
"34905323","0001"
"70561921","0048"
"40459635","0007"
"61719056","0002"
"58504033","0097"
"51171900","0078"
"55185384","0089"
"13865237","0042"
"81821008","0045"
"05720246","0023"
"24712761","0020"
"57435241","0042"
"70037272","0042"
"72313653","0050"
"82903057","0076"
"73601930","0050"
"33831183","0075"
"08036479","0045"
"84016722","0019"
"70979561","0053"
"92041503","0036"
"20122219","0019"
"38102878","0055"
"80665126","0061"
"15791789","0070"
"95611822","0051"
"38326398","0035"
"86763594","0070"
"04610044","0012"
"46330474","0066"
"20931039","0074"
"86654172","0059"
"71558569","1015"
"74209646","0035"
"11123010","0017"
"57573718","0078"
"36970253","0043"
"95034496","0032"
"35135163","0074"
"20939415","0078"
"90144695","0069"
"55712682","0017"
"11081597","0023"
"74401342","0020"
"92013365","0043"
"26322018","0045"
"52580846","0023"
"92544068","0056"
"46130323","0063"
"77774164","0069"
"19110478","0048"
"14085396","0022"
"87332215","1015"
"24985463","0022"
"67342104","0036"
"02999823","0045"
"18288158","0048"
"51973119","0035"
"97462046","0061"
"35034036","0021"
"09338440","1015"
"27423567","0068"
"70756694","0007"
"15011358","0045"
"04829707","0079"
"70409697","0074"
"02251118","0051"
"61326760","0010"
"42837642","0059"
"73359813","0053"
"06626460","0061"
"76501848","0017"
"72001437","0003"
"57146030","0048"
"21887391","0042"
"78406375","0042"
"34963073","0048"
"25619743","0010"
"19098127","0023"
"12136321","1015"
